source,target,year
158499,GM0476,2013
158500,GM0476,2014
158501,GM0476,2015
158502,GM0476,2016
158503,GM0476,2017
158504,GM0476,2018
158505,GM0476,2019
158506,GM0476,2020
158507,GM0476,2021
158508,GM0637,2010
158509,GM0637,2011
158510,GM0637,2012
158511,GM0637,2013
158512,GM0637,2014
158513,GM0637,2015
158514,GM0637,2016
158515,GM0637,2017
158516,GM0637,2018
158517,GM0637,2019
158518,GM0637,2020
158519,GM0637,2021
158520,GM0638,2010
158521,GM0638,2011
158522,GM0638,2012
158523,GM0638,2013
158524,GM0638,2014
158525,GM0638,2015
158526,GM0638,2016
158527,GM0638,2017
158528,GM0638,2018
158529,GM0638,2019
158530,GM0638,2020
158531,GM0638,2021
158532,GM0056,2010
158533,GM0056,2011
158534,GM0056,2012
158535,GM0056,2013
158536,GM0056,2014
158537,GM0056,2015
158538,GM0056,2016
158539,GM0056,2017
158540,GM0056,2018
158541,GM0056,2019
158542,GM0056,2020
158543,GM0056,2021
158544,GM1892,2010
158545,GM1892,2011
158546,GM1892,2012
158547,GM1892,2013
158548,GM1892,2014
158549,GM1892,2015
158550,GM1892,2016
158551,GM1892,2017
158552,GM1892,2018
158553,GM1892,2019
158554,GM1892,2020
158555,GM1892,2021
158556,GM0879,2010
158557,GM0879,2011
158558,GM0879,2012
158559,GM0879,2013
158560,GM0879,2014
158561,GM0879,2015
158562,GM0879,2016
158563,GM0879,2017
158564,GM0879,2018
158565,GM0879,2019
158566,GM0879,2020
158567,GM0879,2021
158568,GM0301,2010
158569,GM0301,2011
158570,GM0301,2012
158571,GM0301,2013
158572,GM0301,2014
158573,GM0301,2015
158574,GM0301,2016
158575,GM0301,2017
158576,GM0301,2018
158577,GM0301,2019
158578,GM0301,2020
158579,GM0301,2021
158580,GM1896,2010
158581,GM1896,2011
158582,GM1896,2012
158583,GM1896,2013
158584,GM1896,2014
158585,GM1896,2015
158586,GM1896,2016
158587,GM1896,2017
158588,GM1896,2018
158589,GM1896,2019
158590,GM1896,2020
158591,GM1896,2021
158592,GM0642,2010
158593,GM0642,2011
158594,GM0642,2012
158595,GM0642,2013
158596,GM0642,2014
158597,GM0642,2015
158598,GM0642,2016
158599,GM0642,2017
158600,GM0642,2018
158601,GM0642,2019
158602,GM0642,2020
158603,GM0642,2021
158604,GM0193,2010
158605,GM0193,2011
158606,GM0193,2012
158607,GM0193,2013
158608,GM0193,2014
158609,GM0193,2015
158610,GM0193,2016
158611,GM0193,2017
158612,GM0193,2018
158613,GM0193,2019
158614,GM0193,2020
158615,GM0193,2021
158616,GM0000,2010
158617,GM0000,2011
158618,GM0000,2012
158619,GM0000,2013
158620,GM0000,2014
158621,GM0000,2015
158622,GM0000,2016
158623,GM0000,2017
158624,GM0000,2018
158625,GM0000,2019
158626,GM0000,2020
158627,GM0000,2021
158628,RE01  ,2010
158629,RE01  ,2011
158630,RE01  ,2012
158631,RE01  ,2013
158632,RE01  ,2014
158633,RE01  ,2015
158634,RE01  ,2016
158635,RE01  ,2017
158636,RE01  ,2018
158637,RE01  ,2019
158638,RE01  ,2020
158639,RE01  ,2021
158640,RE02  ,2010
158641,RE02  ,2011
158642,RE02  ,2012
158643,RE02  ,2013
158644,RE02  ,2014
158645,RE02  ,2015
158646,RE02  ,2016
158647,RE02  ,2017
158648,RE02  ,2018
158649,RE02  ,2019
158650,RE02  ,2020
158651,RE02  ,2021
158652,RE03  ,2010
158653,RE03  ,2011
158654,RE03  ,2012
158655,RE03  ,2013
158656,RE03  ,2014
158657,RE03  ,2015
158658,RE03  ,2016
158659,RE03  ,2017
158660,RE03  ,2018
158661,RE03  ,2019
158662,RE03  ,2020
158663,RE03  ,2021
158664,RE04  ,2010
158665,RE04  ,2011
158666,RE04  ,2012
158667,RE04  ,2013
158668,RE04  ,2014
158669,RE04  ,2015
158670,RE04  ,2016
158671,RE04  ,2017
158672,RE04  ,2018
158673,RE04  ,2019
158674,RE04  ,2020
158675,RE04  ,2021
158676,RE05  ,2010
158677,RE05  ,2011
158678,RE05  ,2012
158679,RE05  ,2013
158680,RE05  ,2014
158681,RE05  ,2015
158682,RE05  ,2016
158683,RE05  ,2017
158684,RE05  ,2018
158685,RE05  ,2019
158686,RE05  ,2020
158687,RE05  ,2021
158688,RE06  ,2010
158689,RE06  ,2011
158690,RE06  ,2012
158691,RE06  ,2013
158692,RE06  ,2014
158693,RE06  ,2015
158694,RE06  ,2016
158695,RE06  ,2017
158696,RE06  ,2018
158697,RE06  ,2019
158698,RE06  ,2020
158699,RE06  ,2021
158700,RE07  ,2010
158701,RE07  ,2011
158702,RE07  ,2012
158703,RE07  ,2013
158704,RE07  ,2014
158705,RE07  ,2015
158706,RE07  ,2016
158707,RE07  ,2017
158708,RE07  ,2018
158709,RE07  ,2019
158710,RE07  ,2020
158711,RE07  ,2021
158712,RE08  ,2010
158713,RE08  ,2011
158714,RE08  ,2012
158715,RE08  ,2013
158716,RE08  ,2014
158717,RE08  ,2015
158718,RE08  ,2016
158719,RE08  ,2017
158720,RE08  ,2018
158721,RE08  ,2019
158722,RE08  ,2020
158723,RE08  ,2021
158724,RE09  ,2010
158725,RE09  ,2011
158726,RE09  ,2012
158727,RE09  ,2013
158728,RE09  ,2014
158729,RE09  ,2015
158730,RE09  ,2016
158731,RE09  ,2017
158732,RE09  ,2018
158733,RE09  ,2019
158734,RE09  ,2020
158735,RE09  ,2021
158736,RE10  ,2010
158737,RE10  ,2011
158738,RE10  ,2012
158739,RE10  ,2013
158740,RE10  ,2014
158741,RE10  ,2015
158742,RE10  ,2016
158743,RE10  ,2017
158744,RE10  ,2018
158745,RE10  ,2019
158746,RE10  ,2020
158747,RE10  ,2021
158748,RE99  ,2010
158749,RE99  ,2011
158750,RE99  ,2012
158751,RE99  ,2013
158752,RE99  ,2014
158753,RE99  ,2015
158754,RE99  ,2016
158755,RE99  ,2017
158756,RE99  ,2018
158757,RE99  ,2019
158758,RE99  ,2020
158759,RE99  ,2021
299880,NL01  ,2010
299881,NL01  ,2011
299882,NL01  ,2012
299883,NL01  ,2013
299884,NL01  ,2014
299885,NL01  ,2015
299886,NL01  ,2016
299887,NL01  ,2017
299888,NL01  ,2018
299889,NL01  ,2019
299890,NL01  ,2020
299891,NL01  ,2021
299892,LD01  ,2010
299893,LD01  ,2011
299894,LD01  ,2012
299895,LD01  ,2013
299896,LD01  ,2014
299897,LD01  ,2015
299898,LD01  ,2016
299899,LD01  ,2017
299900,LD01  ,2018
299901,LD01  ,2019
299902,LD01  ,2020
299903,LD01  ,2021
299904,LD02  ,2010
299905,LD02  ,2011
299906,LD02  ,2012
299907,LD02  ,2013
299908,LD02  ,2014
299909,LD02  ,2015
299910,LD02  ,2016
299911,LD02  ,2017
299912,LD02  ,2018
299913,LD02  ,2019
299914,LD02  ,2020
299915,LD02  ,2021
299916,LD03  ,2010
299917,LD03  ,2011
299918,LD03  ,2012
299919,LD03  ,2013
299920,LD03  ,2014
299921,LD03  ,2015
299922,LD03  ,2016
299923,LD03  ,2017
299924,LD03  ,2018
299925,LD03  ,2019
299926,LD03  ,2020
299927,LD03  ,2021
299928,LD04  ,2010
299929,LD04  ,2011
299930,LD04  ,2012
299931,LD04  ,2013
299932,LD04  ,2014
299933,LD04  ,2015
299934,LD04  ,2016
299935,LD04  ,2017
299936,LD04  ,2018
299937,LD04  ,2019
299938,LD04  ,2020
299939,LD04  ,2021
299940,LD99  ,2010
299941,LD99  ,2011
299942,LD99  ,2012
299943,LD99  ,2013
299944,LD99  ,2014
299945,LD99  ,2015
299946,LD99  ,2016
299947,LD99  ,2017
299948,LD99  ,2018
299949,LD99  ,2019
299950,LD99  ,2020
299951,LD99  ,2021
299952,PV20  ,2010
299953,PV20  ,2011
299954,PV20  ,2012
299955,PV20  ,2013
299956,PV20  ,2014
299957,PV20  ,2015
299958,PV20  ,2016
299959,PV20  ,2017
299960,PV20  ,2018
299961,PV20  ,2019
299962,PV20  ,2020
299963,PV20  ,2021
299964,PV21  ,2010
299965,PV21  ,2011
299966,PV21  ,2012
299967,PV21  ,2013
299968,PV21  ,2014
299969,PV21  ,2015
299970,PV21  ,2016
299971,PV21  ,2017
299972,PV21  ,2018
299973,PV21  ,2019
299974,PV21  ,2020
299975,PV21  ,2021
299976,PV22  ,2010
299977,PV22  ,2011
299978,PV22  ,2012
299979,PV22  ,2013
299980,PV22  ,2014
299981,PV22  ,2015
299982,PV22  ,2016
299983,PV22  ,2017
299984,PV22  ,2018
299985,PV22  ,2019
299986,PV22  ,2020
299987,PV22  ,2021
299988,PV23  ,2010
299989,PV23  ,2011
299990,PV23  ,2012
299991,PV23  ,2013
299992,PV23  ,2014
299993,PV23  ,2015
299994,PV23  ,2016
299995,PV23  ,2017
299996,PV23  ,2018
299997,PV23  ,2019
299998,PV23  ,2020
299999,PV23  ,2021
300000,PV24  ,2010
300001,PV24  ,2011
300002,PV24  ,2012
300003,PV24  ,2013
300004,PV24  ,2014
300005,PV24  ,2015
300006,PV24  ,2016
300007,PV24  ,2017
300008,PV24  ,2018
300009,PV24  ,2019
300010,PV24  ,2020
300011,PV24  ,2021
300012,PV25  ,2010
300013,PV25  ,2011
300014,PV25  ,2012
300015,PV25  ,2013
300016,PV25  ,2014
300017,PV25  ,2015
300018,PV25  ,2016
300019,PV25  ,2017
300020,PV25  ,2018
300021,PV25  ,2019
300022,PV25  ,2020
300023,PV25  ,2021
300024,PV26  ,2010
300025,PV26  ,2011
300026,PV26  ,2012
300027,PV26  ,2013
300028,PV26  ,2014
300029,PV26  ,2015
300030,PV26  ,2016
300031,PV26  ,2017
300032,PV26  ,2018
300033,PV26  ,2019
300034,PV26  ,2020
300035,PV26  ,2021
300036,PV27  ,2010
300037,PV27  ,2011
300038,PV27  ,2012
300039,PV27  ,2013
300040,PV27  ,2014
300041,PV27  ,2015
300042,PV27  ,2016
300043,PV27  ,2017
300044,PV27  ,2018
300045,PV27  ,2019
300046,PV27  ,2020
300047,PV27  ,2021
300048,PV28  ,2010
300049,PV28  ,2011
300050,PV28  ,2012
300051,PV28  ,2013
300052,PV28  ,2014
300053,PV28  ,2015
300054,PV28  ,2016
300055,PV28  ,2017
300056,PV28  ,2018
300057,PV28  ,2019
300058,PV28  ,2020
300059,PV28  ,2021
300060,PV29  ,2010
300061,PV29  ,2011
300062,PV29  ,2012
300063,PV29  ,2013
300064,PV29  ,2014
300065,PV29  ,2015
300066,PV29  ,2016
300067,PV29  ,2017
300068,PV29  ,2018
300069,PV29  ,2019
300070,PV29  ,2020
300071,PV29  ,2021
300072,PV30  ,2010
300073,PV30  ,2011
300074,PV30  ,2012
300075,PV30  ,2013
300076,PV30  ,2014
300077,PV30  ,2015
300078,PV30  ,2016
300079,PV30  ,2017
300080,PV30  ,2018
300081,PV30  ,2019
300082,PV30  ,2020
300083,PV30  ,2021
300084,PV31  ,2010
300085,PV31  ,2011
300086,PV31  ,2012
300087,PV31  ,2013
300088,PV31  ,2014
300089,PV31  ,2015
300090,PV31  ,2016
300091,PV31  ,2017
300092,PV31  ,2018
300093,PV31  ,2019
300094,PV31  ,2020
300095,PV31  ,2021
300096,PV99  ,2010
300097,PV99  ,2011
300098,PV99  ,2012
300099,PV99  ,2013
300100,PV99  ,2014
300101,PV99  ,2015
300102,PV99  ,2016
300103,PV99  ,2017
300104,PV99  ,2018
300105,PV99  ,2019
300106,PV99  ,2020
300107,PV99  ,2021
300108,GM1680,2010
300109,GM1680,2011
300110,GM1680,2012
300111,GM1680,2013
300112,GM1680,2014
300113,GM1680,2015
300114,GM1680,2016
300115,GM1680,2017
300116,GM1680,2018
300117,GM1680,2019
300118,GM1680,2020
300119,GM1680,2021
300120,GM0738,2010
300121,GM0738,2011
300122,GM0738,2012
300123,GM0738,2013
300124,GM0738,2014
300125,GM0738,2015
300126,GM0738,2016
300127,GM0738,2017
300128,GM0738,2018
300129,GM0738,2019
300130,GM0738,2020
300131,GM0738,2021
300132,GM0358,2010
300133,GM0358,2011
300134,GM0358,2012
300135,GM0358,2013
300136,GM0358,2014
300137,GM0358,2015
300138,GM0358,2016
300139,GM0358,2017
300140,GM0358,2018
300141,GM0358,2019
300142,GM0358,2020
300143,GM0358,2021
300144,GM0197,2010
300145,GM0197,2011
300146,GM0197,2012
300147,GM0197,2013
300148,GM0197,2014
300149,GM0197,2015
300150,GM0197,2016
300151,GM0197,2017
300152,GM0197,2018
300153,GM0197,2019
300154,GM0197,2020
300155,GM0197,2021
300156,GM0305,2010
300157,GM0305,2011
300158,GM0305,2012
300159,GM0305,2013
300160,GM0305,2014
300161,GM0305,2015
300162,GM0305,2016
300163,GM0305,2017
300164,GM0305,2018
300165,GM0305,2019
300166,GM0305,2020
300167,GM0305,2021
300168,GM0059,2010
300169,GM0059,2011
300170,GM0059,2012
300171,GM0059,2013
300172,GM0059,2014
300173,GM0059,2015
300174,GM0059,2016
300175,GM0059,2017
300176,GM0059,2018
300177,GM0059,2019
300178,GM0059,2020
300179,GM0059,2021
300180,GM0482,2010
300181,GM0482,2011
300182,GM0482,2012
300183,GM0482,2013
300184,GM0482,2014
300185,GM0482,2015
300186,GM0482,2016
300187,GM0482,2017
300188,GM0482,2018
300189,GM0482,2019
300190,GM0482,2020
300191,GM0482,2021
300192,GM0613,2010
300193,GM0613,2011
300194,GM0613,2012
300195,GM0613,2013
300196,GM0613,2014
300197,GM0613,2015
300198,GM0613,2016
300199,GM0613,2017
300200,GM0613,2018
300201,GM0613,2019
300202,GM0613,2020
300203,GM0613,2021
300204,GM0361,2010
300205,GM0361,2011
300206,GM0361,2012
300207,GM0361,2013
300208,GM0361,2014
300209,GM0361,2015
300210,GM0361,2016
300211,GM0361,2017
300212,GM0361,2018
300213,GM0361,2019
300214,GM0361,2020
300215,GM0361,2021
300216,GM0141,2010
300217,GM0141,2011
300218,GM0141,2012
300219,GM0141,2013
300220,GM0141,2014
300221,GM0141,2015
300222,GM0141,2016
300223,GM0141,2017
300224,GM0141,2018
300225,GM0141,2019
300226,GM0141,2020
300227,GM0141,2021
300228,GM0034,2010
300229,GM0034,2011
300230,GM0034,2012
300231,GM0034,2013
300232,GM0034,2014
300233,GM0034,2015
300234,GM0034,2016
300235,GM0034,2017
300236,GM0034,2018
300237,GM0034,2019
300238,GM0034,2020
300239,GM0034,2021
300240,GM0484,2010
300241,GM0484,2011
300242,GM0484,2012
300243,GM0484,2013
300244,GM0484,2014
300245,GM0484,2015
300246,GM0484,2016
300247,GM0484,2017
300248,GM0484,2018
300249,GM0484,2019
300250,GM0484,2020
300251,GM0484,2021
300252,GM1723,2010
300253,GM1723,2011
300254,GM1723,2012
300255,GM1723,2013
300256,GM1723,2014
300257,GM1723,2015
300258,GM1723,2016
300259,GM1723,2017
300260,GM1723,2018
300261,GM1723,2019
300262,GM1723,2020
300263,GM1723,2021
300264,GM1959,2010
300265,GM1959,2011
300266,GM1959,2012
300267,GM1959,2013
300268,GM1959,2014
300269,GM1959,2015
300270,GM1959,2016
300271,GM1959,2017
300272,GM1959,2018
300273,GM1959,2019
300274,GM1959,2020
300275,GM1959,2021
300276,GM0060,2010
300277,GM0060,2011
300278,GM0060,2012
300279,GM0060,2013
300280,GM0060,2014
300281,GM0060,2015
300282,GM0060,2016
300283,GM0060,2017
300284,GM0060,2018
300285,GM0060,2019
300286,GM0060,2020
300287,GM0060,2021
300288,GM0307,2010
300289,GM0307,2011
300290,GM0307,2012
300291,GM0307,2013
300292,GM0307,2014
300293,GM0307,2015
300294,GM0307,2016
300295,GM0307,2017
300296,GM0307,2018
300297,GM0307,2019
300298,GM0307,2020
300299,GM0307,2021
300300,GM0362,2010
300301,GM0362,2011
300302,GM0362,2012
300303,GM0362,2013
300304,GM0362,2014
300305,GM0362,2015
300306,GM0362,2016
300307,GM0362,2017
300308,GM0362,2018
300309,GM0362,2019
300310,GM0362,2020
300311,GM0362,2021
300312,GM0363,2010
300313,GM0363,2011
300314,GM0363,2012
300315,GM0363,2013
300316,GM0363,2014
300317,GM0363,2015
300318,GM0363,2016
300319,GM0363,2017
300320,GM0363,2018
300321,GM0363,2019
300322,GM0363,2020
300323,GM0363,2021
300324,GM0364,2010
300325,GM0364,2011
300326,GM0364,2012
300327,GM0364,2013
300328,GM0364,2014
300329,GM0364,2015
300330,GM0364,2016
300331,GM0364,2017
300332,GM0364,2018
300333,GM0364,2019
300334,GM0364,2020
300335,GM0364,2021
300336,GM0366,2010
300337,GM0366,2011
300338,GM0366,2012
300339,GM0366,2013
300340,GM0366,2014
300341,GM0366,2015
300342,GM0366,2016
300343,GM0366,2017
300344,GM0366,2018
300345,GM0366,2019
300346,GM0366,2020
300347,GM0366,2021
300348,GM0200,2010
300349,GM0200,2011
300350,GM0200,2012
300351,GM0200,2013
300352,GM0200,2014
300353,GM0200,2015
300354,GM0200,2016
300355,GM0200,2017
300356,GM0200,2018
300357,GM0200,2019
300358,GM0200,2020
300359,GM0200,2021
300360,GM0003,2010
300361,GM0003,2011
300362,GM0003,2012
300363,GM0003,2013
300364,GM0003,2014
300365,GM0003,2015
300366,GM0003,2016
300367,GM0003,2017
300368,GM0003,2018
300369,GM0003,2019
300370,GM0003,2020
300371,GM0003,2021
300372,GM0202,2010
300373,GM0202,2011
300374,GM0202,2012
300375,GM0202,2013
300376,GM0202,2014
300377,GM0202,2015
300378,GM0202,2016
300379,GM0202,2017
300380,GM0202,2018
300381,GM0202,2019
300382,GM0202,2020
300383,GM0202,2021
300384,GM0106,2010
300385,GM0106,2011
300386,GM0106,2012
300387,GM0106,2013
300388,GM0106,2014
300389,GM0106,2015
300390,GM0106,2016
300391,GM0106,2017
300392,GM0106,2018
300393,GM0106,2019
300394,GM0106,2020
300395,GM0106,2021
300396,GM0743,2010
300397,GM0743,2011
300398,GM0743,2012
300399,GM0743,2013
300400,GM0743,2014
300401,GM0743,2015
300402,GM0743,2016
300403,GM0743,2017
300404,GM0743,2018
300405,GM0743,2019
300406,GM0743,2020
300407,GM0743,2021
300408,GM0744,2010
300409,GM0744,2011
300410,GM0744,2012
300411,GM0744,2013
300412,GM0744,2014
300413,GM0744,2015
300414,GM0744,2016
300415,GM0744,2017
300416,GM0744,2018
300417,GM0744,2019
300418,GM0744,2020
300419,GM0744,2021
300420,GM0308,2010
300421,GM0308,2011
300422,GM0308,2012
300423,GM0308,2013
300424,GM0308,2014
300425,GM0308,2015
300426,GM0308,2016
300427,GM0308,2017
300428,GM0308,2018
300429,GM0308,2019
300430,GM0308,2020
300431,GM0308,2021
300432,GM0489,2010
300433,GM0489,2011
300434,GM0489,2012
300435,GM0489,2013
300436,GM0489,2014
300437,GM0489,2015
300438,GM0489,2016
300439,GM0489,2017
300440,GM0489,2018
300441,GM0489,2019
300442,GM0489,2020
300443,GM0489,2021
300444,GM0203,2010
300445,GM0203,2011
300446,GM0203,2012
300447,GM0203,2013
300448,GM0203,2014
300449,GM0203,2015
300450,GM0203,2016
300451,GM0203,2017
300452,GM0203,2018
300453,GM0203,2019
300454,GM0203,2020
300455,GM0203,2021
300456,GM0005,2010
300457,GM0005,2011
300458,GM0005,2012
300459,GM0005,2013
300460,GM0005,2014
300461,GM0005,2015
300462,GM0005,2016
300463,GM0005,2017
300464,GM0005,2018
300465,GM0005,2019
300466,GM0005,2020
300467,GM0005,2021
300468,GM0888,2010
300469,GM0888,2011
300470,GM0888,2012
300471,GM0888,2013
300472,GM0888,2014
300473,GM0888,2015
300474,GM0888,2016
300475,GM0888,2017
300476,GM0888,2018
300477,GM0888,2019
300478,GM0888,2020
300479,GM0888,2021
300480,GM1954,2010
300481,GM1954,2011
300482,GM1954,2012
300483,GM1954,2013
300484,GM1954,2014
300485,GM1954,2015
300486,GM1954,2016
300487,GM1954,2017
300488,GM1954,2018
300489,GM1954,2019
300490,GM1954,2020
300491,GM1954,2021
300492,GM0370,2010
300493,GM0370,2011
300494,GM0370,2012
300495,GM0370,2013
300496,GM0370,2014
300497,GM0370,2015
300498,GM0370,2016
300499,GM0370,2017
300500,GM0370,2018
300501,GM0370,2019
300502,GM0370,2020
300503,GM0370,2021
300504,GM0889,2010
300505,GM0889,2011
300506,GM0889,2012
300507,GM0889,2013
300508,GM0889,2014
300509,GM0889,2015
300510,GM0889,2016
300511,GM0889,2017
300512,GM0889,2018
300513,GM0889,2019
300514,GM0889,2020
300515,GM0889,2021
300516,GM0007,2010
300517,GM0007,2011
300518,GM0007,2012
300519,GM0007,2013
300520,GM0007,2014
300521,GM0007,2015
300522,GM0007,2016
300523,GM0007,2017
300524,GM0007,2018
300525,GM0007,2019
300526,GM0007,2020
300527,GM0007,2021
300528,GM1945,2010
300529,GM1945,2011
300530,GM1945,2012
300531,GM1945,2013
300532,GM1945,2014
300533,GM1945,2015
300534,GM1945,2016
300535,GM1945,2017
300536,GM1945,2018
300537,GM1945,2019
300538,GM1945,2020
300539,GM1945,2021
300540,GM0491,2010
300541,GM0491,2011
300542,GM0491,2012
300543,GM0491,2013
300544,GM0491,2014
300545,GM0491,2015
300546,GM0491,2016
300547,GM0491,2017
300548,GM0491,2018
300549,GM0491,2019
300550,GM0491,2020
300551,GM0491,2021
300552,GM1724,2010
300553,GM1724,2011
300554,GM1724,2012
300555,GM1724,2013
300556,GM1724,2014
300557,GM1724,2015
300558,GM1724,2016
300559,GM1724,2017
300560,GM1724,2018
300561,GM1724,2019
300562,GM1724,2020
300563,GM1724,2021
300564,GM0893,2010
300565,GM0893,2011
300566,GM0893,2012
300567,GM0893,2013
300568,GM0893,2014
300569,GM0893,2015
300570,GM0893,2016
300571,GM0893,2017
300572,GM0893,2018
300573,GM0893,2019
300574,GM0893,2020
300575,GM0893,2021
300576,GM0373,2010
300577,GM0373,2011
300578,GM0373,2012
300579,GM0373,2013
300580,GM0373,2014
300581,GM0373,2015
300582,GM0373,2016
300583,GM0373,2017
300584,GM0373,2018
300585,GM0373,2019
300586,GM0373,2020
300587,GM0373,2021
300588,GM0748,2010
300589,GM0748,2011
300590,GM0748,2012
300591,GM0748,2013
300592,GM0748,2014
300593,GM0748,2015
300594,GM0748,2016
300595,GM0748,2017
300596,GM0748,2018
300597,GM0748,2019
300598,GM0748,2020
300599,GM0748,2021
300600,GM1859,2010
300601,GM1859,2011
300602,GM1859,2012
300603,GM1859,2013
300604,GM1859,2014
300605,GM1859,2015
300606,GM1859,2016
300607,GM1859,2017
300608,GM1859,2018
300609,GM1859,2019
300610,GM1859,2020
300611,GM1859,2021
300612,GM1721,2010
300613,GM1721,2011
300614,GM1721,2012
300615,GM1721,2013
300616,GM1721,2014
300617,GM1721,2015
300618,GM1721,2016
300619,GM1721,2017
300620,GM1721,2018
300621,GM1721,2019
300622,GM1721,2020
300623,GM1721,2021
300624,GM0568,2010
300625,GM0568,2011
300626,GM0568,2012
300627,GM0568,2013
300628,GM0568,2014
300629,GM0568,2015
300630,GM0568,2016
300631,GM0568,2017
300632,GM0568,2018
300633,GM0568,2019
300634,GM0568,2020
300635,GM0568,2021
300636,GM0753,2010
300637,GM0753,2011
300638,GM0753,2012
300639,GM0753,2013
300640,GM0753,2014
300641,GM0753,2015
300642,GM0753,2016
300643,GM0753,2017
300644,GM0753,2018
300645,GM0753,2019
300646,GM0753,2020
300647,GM0753,2021
300648,GM0209,2010
300649,GM0209,2011
300650,GM0209,2012
300651,GM0209,2013
300652,GM0209,2014
300653,GM0209,2015
300654,GM0209,2016
300655,GM0209,2017
300656,GM0209,2018
300657,GM0209,2019
300658,GM0209,2020
300659,GM0209,2021
300660,GM0375,2010
300661,GM0375,2011
300662,GM0375,2012
300663,GM0375,2013
300664,GM0375,2014
300665,GM0375,2015
300666,GM0375,2016
300667,GM0375,2017
300668,GM0375,2018
300669,GM0375,2019
300670,GM0375,2020
300671,GM0375,2021
300672,GM0063,2010
300673,GM0063,2011
300674,GM0063,2012
300675,GM0063,2013
300676,GM0063,2014
300677,GM0063,2015
300678,GM0063,2016
300679,GM0063,2017
300680,GM0063,2018
300681,GM0063,2019
300682,GM0063,2020
300683,GM0063,2021
300684,GM0310,2010
300685,GM0310,2011
300686,GM0310,2012
300687,GM0310,2013
300688,GM0310,2014
300689,GM0310,2015
300690,GM0310,2016
300691,GM0310,2017
300692,GM0310,2018
300693,GM0310,2019
300694,GM0310,2020
300695,GM0310,2021
300696,GM0585,2010
300697,GM0585,2011
300698,GM0585,2012
300699,GM0585,2013
300700,GM0585,2014
300701,GM0585,2015
300702,GM0585,2016
300703,GM0585,2017
300704,GM0585,2018
300705,GM0585,2019
300706,GM0585,2020
300707,GM0585,2021
300708,GM1728,2010
300709,GM1728,2011
300710,GM1728,2012
300711,GM1728,2013
300712,GM1728,2014
300713,GM1728,2015
300714,GM1728,2016
300715,GM1728,2017
